4.631703607	247.6735103	1613.366229	237.9847137
4.656345067	222.3233519	1482.257359	212.949272
4.675901782	197.2747345	1339.488518	188.4651345
4.699543677	175.3460398	1216.914464	166.9718535
4.722055628	56.12000783	397.5888996	53.26907529
4.741221208	140.3207083	1011.557523	132.8193174
4.771338548	130.0672159	963.3311852	122.5544041
4.831573229	134.2597595	1048.476848	125.289245
4.886829837	130.2280838	1066.270206	120.378469
4.91371143	148.3594849	1242.462473	136.4763614
4.937257714	166.9699988	1425.909699	152.9282636
4.96847023	186.349086	1632.603655	169.6654001
5.015015211	206.3276946	1876.502604	186.129016
5.067036071	227.8344055	2158.311403	203.3162149
5.116318992	250.7102379	2466.065605	221.335806
5.162863972	275.7266816	2807.721579	240.852528
5.206671013	304.6359444	3202.361998	263.3573738
5.247740113	336.3312055	3640.024664	287.8417547
5.288809213	371.2339948	4133.707858	314.4199959
5.332616254	410.8546419	4712.331357	344.0038588
5.379161234	453.0468253	5357.775236	374.5730771
5.433920035	497.6915068	6094.801068	405.1947251
5.494611039	531.2593282	6753.008361	424.9043409
5.554389396	552.3709994	7273.509496	433.8102739
5.611886136	523.4124166	7120.476787	403.6515562
5.657746632	471.2256593	6573.098007	357.9970322
5.680832444	430.6792291	6081.795419	324.6812054
5.71269211	388.8462938	5583.01419	289.9918177
5.740569318	51.1056256	744.2624485	37.74814843
5.765210778	318.5796243	4696.927406	233.2884178
5.784376358	91.11401244	1356.001686	66.2683036
5.806279878	262.1691478	3943.124174	189.184967
5.825445458	235.5932126	3575.725036	168.8281832
5.841873099	213.3970795	3263.760518	152.0037212
5.858604954	191.2106798	2947.025394	135.3595563
5.882942199	168.5285313	2626.148775	118.221257
5.904845719	149.2869048	2348.964058	103.8581752
5.924011299	133.5975953	2119.666827	92.26365681
5.938696614	118.8450249	1897.475563	81.61114848
5.955953933	106.0268645	1705.167006	72.32117198
5.969871795	95.63951181	1547.01955	64.88046321
5.98698392	85.90132125	1399.249315	57.88097231
6.004096045	77.1595479	1265.525418	51.63683286
6.01573229	1.047764559	17.26419307	0.697914439
6.060223816	61.35234577	1028.369508	40.13228767
6.098607629	55.84428991	949.3693411	35.95081961
6.158105172	55.89785487	970.1987022	35.0853692
6.211951326	59.94315428	1058.835306	36.74947051
6.261994785	61.66937045	1106.093054	36.97068643
6.326488483	60.50807735	1105.204414	35.21675627
6.341231237	56.39208654	1034.078381	32.5960941
6.395393307	57.15741262	1062.554836	32.20166557
6.457909605	55.36494786	1044.095832	30.25963726
6.518144285	53.65816416	1024.468192	28.46082465
6.583072577	54.63846197	1055.43116	28.03662448
6.635665095	57.70467698	1123.857807	28.80834717
6.698848327	61.75224613	1212.845047	29.80726395
6.759083007	61.57440326	1217.275358	28.76019602
6.819317688	59.87321911	1189.671343	27.04153695
6.879552369	59.21085807	1180.786104	25.8399761
6.939787049	61.77769415	1234.658283	26.03150601
7.00002173	66.47864883	1329.572976	27.02784925
7.06025641	72.04014431	1439.757003	28.23907321
7.120491091	75.41129457	1503.852927	28.4802423
7.180725771	75.69144814	1503.972314	27.52139055
7.240960452	72.24821497	1428.281862	25.27270994
7.295719252	66.34487633	1303.891892	22.39169199
7.339526293	59.66565871	1166.115335	19.56051587
7.377857453	4.038498419	78.49618045	1.290307868
7.418926554	48.93016291	944.8502193	15.20292976
7.462733594	44.06157184	844.2898108	13.28367212
7.481534116	39.36842244	751.6879567	11.71483578
7.536657975	37.96034306	716.7118867	10.86717794
7.599083007	35.90804427	668.4178677	9.83179474
7.657127336	36.83560855	675.7573133	9.669793611
7.722055628	38.28007154	689.791131	9.57886995
7.777596697	0.848923708	15.04453784	0.203760573
7.777596697	5.64125782	99.97378556	1.354027356
7.837831378	39.73671402	690.6378126	9.110071669
7.824141678	35.30025678	616.3288145	8.178299805
7.889852238	6.280194668	107.2074616	1.383070372
7.90573229	33.65466127	571.2424045	7.32048876
7.954193829	32.79312159	546.6746778	6.866495792
7.968644068	28.86013562	478.4440423	5.974184952
7.99464067	26.05926534	427.6237162	5.28386571
8.029487179	23.60682439	381.9536791	4.654614747
8.03222512	32.53483947	525.8132087	6.400829284
8.07603216	21.10858449	334.9037032	4.007934369
8.12531508	19.13358958	297.0530893	3.489027192
8.182811821	7.510138044	113.5425163	1.305599567
8.243046502	16.28534454	239.1198636	2.691022502
8.303281182	5.900789987	84.02464458	0.926133714
8.363515863	16.58326748	228.6726205	2.47036802
8.415536723	8.135162035	108.9816031	1.157774008
8.456605824	19.97668009	261.3754205	2.741299426
8.497674924	21.96000476	280.4369917	2.904655693
8.527792264	4.401088551	55.18848581	0.566522563
8.571599305	7.777755111	94.91816972	0.962054411
8.549695784	25.66501725	317.522835	3.238647146
8.634298131	9.043726036	106.0189083	1.055906188
8.692068666	32.78152472	369.8058305	3.626667743
8.678378966	0.720589916	8.204280324	0.080749133
8.752303346	4.033942821	43.65697814	0.421601618
8.812538027	33.16189492	343.8051	3.271829299
8.872772708	30.91863639	306.6281796	2.877632005
8.909418982	26.36841351	254.352968	2.367719752
8.926749239	28.58731989	272.1145198	2.523577285
8.964599004	25.82657901	238.6997725	2.196092905
9.001455889	24.86357306	223.1782862	2.037956729
